ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
6.30957000e+05	1.51548000e-33
7.94328000e+05	7.59541000e-34
-----------------------------

EXCITATION
Cu -> Cu(EX3)
1.50000000e+00
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu(EX3), Excitation
PARAM.:  E = 1.5 eV, complete set
UPDATED: 2012-09-12 13:44:49
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
1.50000000e+00	1.00000000e-44
2.07863000e+00	4.87968000e-22
2.29774000e+00	6.53391000e-22
