x,y,Bx,By
-0.23062499999999997,0.13437499999999997,-3.739619949687197e-05,-0.0014549570684601072
-0.23062499999999997,0.140625,-3.4590699828043185e-05,-0.0014556565244945058
-0.23062499999999997,0.14687499999999998,-3.1926030313878956e-05,-0.0014564396955049999
-0.23062499999999997,0.153125,-2.9400696780137985e-05,-0.0014572955482085156
-0.23062499999999997,0.159375,-2.7012525109923028e-05,-0.0014582136689025994
-0.23062499999999997,0.16562499999999997,-2.4758749113967946e-05,-0.0014591842859921378
-0.23062499999999997,0.171875,-2.2636095047948e-05,-0.0014601982826912127
-0.23062499999999997,0.17812499999999998,-2.064086195635603e-05,-0.0014612472009662553
-0.23062499999999997,0.18437499999999998,-1.876899721650968e-05,-0.0014623232377987958
-0.23062499999999997,0.190625,-1.7016166834309047e-05,-0.0014634192348316813
-0.23062499999999997,0.19687499999999997,-1.537782020328694e-05,-0.0014645286624266067
-0.23062499999999997,0.203125,-1.384924917912145e-05,-0.0014656455991078608
-0.23062499999999997,0.20937499999999998,-1.2425641442765632e-05,-0.0014667647073017165
-0.23062499999999997,0.21562499999999998,-1.1102128227035536e-05,-0.0014678812062068037
-0.23062499999999997,0.221875,-9.873826564743938e-06,-0.001468990842551526
-0.23062499999999997,0.22812499999999997,-8.7358762825281e-06,-0.001470089859913055
-0.23062499999999997,0.234375,-7.683472014898209e-06,-0.0014711749671910675
